Nama Kecamatan,NPSN,Nama Sekolah,Alamat,Desa/Kelurahan,Kecamatan/Kota (LN),Kab.-Kota/Negara (LN),Propinsi/Luar Negeri (LN),Status Sekolah,Bentuk Pendidikan,Jenjang Pendidikan,Lintang,Bujur
Rancaekek,20206854,SDN BOJONGSALAM 04,Kp. Bojongbaraja,SANGIANG,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.0001,107.7885
Rancaekek,20206853,SDN BOJONGSALAM 05,Kp. Kondanglaer,SANGIANG,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-7.00392,107.7797
Rancaekek,20206934,SDN BUAHDUA,Kp. Buahdua Rt. 04 Rw. 04,RANCAEKEK WETAN,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.95609,107.76151
Rancaekek,20207979,SDN CANGKUANG 01,Jl. Desa Cangkuang,CANGKUANG,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.97085,107.80242
Rancaekek,20207965,SDN CANGKUANG 02,Jl Desa Cangkuang,CANGKUANG,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.97106,107.80262
Rancaekek,20207951,SDN CANGKUANG 03,Jl Cangkuang No.114,CANGKUANG,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.97278,107.802207
Rancaekek,20208224,SDN CIHERANG,Kp. Ciherang RT 02/13,JELEGONG,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.9714,107.7699
Rancaekek,20207536,SDN CILUNCAT 01,Kp.ciluncat RT 03 RW 05,TEGALSUMEDANG,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.97585,107.71958
Rancaekek,20205529,SDN HAURPUGUR 01,Jl. Desa Haurpugur,HAURPUGUR,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.9809,107.8025
Rancaekek,20205528,SDN HAURPUGUR 02,Kp. Cabok Kaler,HAURPUGUR,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.9809385,107.8027278
Rancaekek,20205527,SDN HAURPUGUR 03,Kp. Cabok Kidul RT.001 RW.002 Desa Haurpugur Kec. Rancaekek Kab. Bandung,HAURPUGUR,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.98199,107.80212
Rancaekek,20205597,SDN JELEGONG 01,Jl. Talun,JELEGONG,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.9584,107.7747
Rancaekek,20205595,SDN JELEGONG 02,Kp. Talun,JELEGONG,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.9583,107.77452
Rancaekek,20205435,SDN KARAPIAK 01,Jln. Raya Bandung - Garut Km. 26 Kp. Tabrik,NANJUNGMEKAR,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.96754,107.817836
Rancaekek,20205434,SDN KARAPIAK 02,JALAN RAYA BANDUNG - GARUT KM. 26 KP TABRIK,NANJUNGMEKAR,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.967295002449386,107.81811345242912
Rancaekek,20205509,SDN KENCANA INDAH 01,Jl. Hebras Raya Blok 12,RANCAEKEK KENCANA,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.9764,107.7549
Rancaekek,20205508,SDN KENCANA INDAH 02,Jl. Sedap Malam V Bumi Rancaekek Kencana,RANCAEKEK KENCANA,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.9752,107.75923
Rancaekek,20205495,SDN KENCANA INDAH 03,Jl Tulip II No 42 Brk,RANCAEKEK KENCANA,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.96908,107.75989
Rancaekek,20205773,SDN KORPRI,Jl. Raya Bumi Abdi Negara,RANCAEKEK WETAN,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.9551,107.757
Rancaekek,20205668,SDN LEUWILAYUNG,Kp Leuwilayung Rt 02 Rw 03,BOJONGSALAM,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.98395,107.80351
Rancaekek,20205651,SDN LINGGAR 01,Kp. Warung Cina,LINGGAR,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.9653,107.7979
Rancaekek,20205665,SDN LINGGAR 02,Kp. Warung Cina,LINGGAR,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.9659,107.7978
Rancaekek,20205650,SDN LINGGAR 03,Kp. Warung Cina,LINGGAR,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.96543,107.79763
Rancaekek,20205664,SDN LINGGAR 04,Kp. Rancapanjang,SUKAMULYA,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.97367,107.78987
Rancaekek,20205637,SDN LINGGAR 05,Kp. Cikijing,LINGGAR,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.9635,107.7919
Rancaekek,20205040,SDN NANJUNGMEKAR,Kp. Bojongkoneng Rt 02/08,NANJUNGMEKAR,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.96926,107.80319
Rancaekek,20205082,SDN NUSA INDAH,Jl. Cempaka V,RANCAEKEK KENCANA,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.97312,107.75937
Rancaekek,20206403,SDN PERMATA HIJAU,Komp. Permata Hijau,JELEGONG,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.9615,107.7769
Rancaekek,20206276,SDN RANCABANGO,Kp. Rancabango,TEGALSUMEDANG,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.96948,107.73293
Rancaekek,20206275,SDN RANCABOGO,Kp. Papanggungan,JELEGONG,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.98176,107.76885
Rancaekek,20206273,SDN RANCAEKEK 01,Jl. Raya Rancaekek Majalaya No.657,RANCAEKEK WETAN,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.95891,107.76513
Rancaekek,20206272,SDN RANCAEKEK 02,Kp. Pintu Aer Rt.03 Rw.02,RANCAEKEK KULON,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.9601,107.7565
Rancaekek,20206271,SDN RANCAEKEK 03,Jl. Station Rancaekek,RANCAEKEK WETAN,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.96182,107.75701
Rancaekek,20206270,SDN RANCAEKEK 04,Kp. Babakan Harja,RANCAEKEK WETAN,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.9596,107.76042
Rancaekek,20206269,SDN RANCAEKEK 05,Jl. Neglasari Bobodolan,RANCAEKEK KULON,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.96369,107.74468
Rancaekek,20206268,SDN RANCAEKEK 06,Jl. Stasiun Rancaekek,RANCAEKEK WETAN,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.96195,107.75695
Rancaekek,20206267,SDN RANCAEKEK 07,Jl. Pahlawan Toha No.83,RANCAEKEK KULON,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.96114,107.75111
Rancaekek,20206253,SDN RANCAEKEK 09,Kp. Bobodolan Rt.01 Rw.09,RANCAEKEK KULON,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.96377,107.744531
Rancaekek,20206246,SDN RANCAKENDAL,"Kp. Rancakendal, RT. 03, RW. 04",JELEGONG,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.96797,107.77466
Rancaekek,20206304,SDN RANCANILEM,Kp.rancanilem,BOJONGLOA,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.97063,107.76319
Rancaekek,20206499,SDN SUKAMAJU,Kp.Padarangkung RT. 01  RW. 17,SUKAMANAH,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.9938,107.7267
Rancaekek,20206494,SDN SUKAMANAH,Jln. Raya Rancaekek-Majalaya No.386,RANCAEKEK WETAN,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.9743,107.7517
Rancaekek,20205943,SDN SUKAMULYA 01,Kp Ranca Panjang,SUKAMULYA,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.97321,107.789758
Rancaekek,20206006,SDN SUKAWANGI,Jln. Babakan Jawa,BOJONGLOA,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.97467,107.76469
Rancaekek,20206167,SDN YASAADI,Jl. Yasaaadi No. 85,SUKAMANAH,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SD,DIKDAS,-6.99289,107.74079
Rancaekek,20252479,SMP ADHI KARYA,Jl. Yasaadi No.74  Rt. 03  Rw. 04,SUKAMANAH,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-6.9925,107.7413
Rancaekek,20206218,SMP AISYIYAH RANCAEKEK,Jl. Rancaekek - Majalaya No. 245,RANCAEKEK WETAN,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-6.9721,107.7528
Rancaekek,69978820,SMP BAKTI ILHAM,Jl. Peundeuy No 32,BOJONGSALAM,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-6.991363,107.820702
Rancaekek,20254092,SMP BPI RANCAEKEK,Kp. Karapiak Rt.03 Rw.02,NANJUNGMEKAR,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-6.973036,107.805806
Rancaekek,60726651,SMP INSAN UNGGUL,JL. Rancakendal No. 1,JELEGONG,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-6.9685,107.7705
Rancaekek,70034891,SMP Islam Terpadu Insan Rahayu,Jl. Raya Rancaekek-Majalaya KM. 05 Desa Bojongloa Kec. Rancaekek Kab. Bandung,BOJONGLOA,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-6.9947,107.7481
Rancaekek,69972560,SMP IT ADDZIMAT DA I INDONESIA,Komp. Perum Bumi Pesona Asri RT 03/22,JELEGONG,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-6.976,107.7726
Rancaekek,20256684,SMP IT QORDOVA,Jl. Raya Rancaekek Majalaya No 378 A,RANCAEKEK WETAN,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-6.9719,107.7516
Rancaekek,20229807,SMP LUGINA,Jl. Raya Rancaekek-Majalaya No. 05,BOJONGLOA,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-6.9591,107.7662
Rancaekek,70047605,SMP NEGERI 5 RANCAEKEK,JL. RANCAKIHIANG 03/10,BOJONGLOA,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SMP,DIKDAS,-6.967024851,107.7681904
Rancaekek,20227741,SMP PASUNDAN RANCAEKEK,Jl. Tulip Raya Blok Iv Rancaekek,RANCAEKEK WETAN,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-6.969029,107.758441
Rancaekek,20227728,SMP PGRI HAURPUGUR,Jl. Desa Haurpugur RT 03 RW 01,HAURPUGUR,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-6.9815,107.8031
Rancaekek,20206064,SMP PGRI RANCAEKEK,Jl Raya Bandung Garut Km 20 Rancaekek Bandung,BOJONGLOA,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-6.9538,107.7654
Rancaekek,20227704,SMP PLUS MUTHAHARI,Jl. Lembanggede No. 69 RT/RW 02/03,SANGIANG,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-6.9977,107.7933
Rancaekek,70024349,SMP SKYE DIGIPRENEUR,Jl. Walini No 24 Rt 04 Rw 16,BOJONGLOA,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-6.963556328,107.7638827
Rancaekek,20227757,SMP TAMANSISWA RANCAEKEK,Jl. Rancanileum,BOJONGLOA,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-6.9716,107.7643
Rancaekek,69830495,SMP TERPADU HIDAYATUL FALAH,Kp. Ciluncat Tengah RT 04 RW 03,TEGALSUMEDANG,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-6.9779,107.7215
Rancaekek,20227769,SMP YMB RANCAEKEK,Jln Cikijing - Linggar,LINGGAR,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-6.9634,107.7917
Rancaekek,20227794,SMP YPS II RANCAEKEK,JL.NEGLASARI,RANCAEKEK KULON,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SMP,DIKDAS,-6.9638,107.7449
Rancaekek,20206109,SMPN 1 RANCAEKEK,Jl. Raya Rancaekek No 87,RANCAEKEK WETAN,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SMP,DIKDAS,-6.9591,107.7649
Rancaekek,20206101,SMPN 2 RANCAEKEK,Jl. Bojongsalam,BOJONGSALAM,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SMP,DIKDAS,-6.9882,107.8056
Rancaekek,20206094,SMPN 3 RANCAEKEK,Jl. Teratai Raya Bumi Rancaekek Kencana,RANCAEKEK KENCANA,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SMP,DIKDAS,-6.9778,107.7554
Rancaekek,20255793,SMPN 4 RANCAEKEK,"Jl. Rancakeong, Linggar",LINGGAR,KEC. RANCAEKEK,KAB. BANDUNG,PROV. JAWA BARAT,NEGERI,SMP,DIKDAS,-6.9713,107.7792
Majalaya,69956140,Al-Azhar Majalaya,Jl. Rancajigang No.64,PADAMULYA,KEC. MAJALAYA,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.057338494,107.7524629
Majalaya,69955905,Darul Ulum,Kp. Rancajigang Rt. 01 Rw. 15,PADAMULYA,KEC. MAJALAYA,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.0664,107.7472
Majalaya,69976208,MADRASAH IBTIDAIYAH AN-NAWAWI,Kp. Sadang rt 01/07,NEGLASARI,KEC. MAJALAYA,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.076372452,107.7266035
Majalaya,60707786,MIS AL-AMIN,Jalan Tanjung Rt. 04/16,BIRU,KEC. MAJALAYA,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.0631,107.718
Majalaya,69927348,MIS Al-Furqon,Jl. Raya Wangisagara No.338 Rt.01/07 Ds.Wangisagara,WANGISAGARA,KEC. MAJALAYA,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.216349,107.64649
Majalaya,60707787,MIS AL-ISLAM,Jl. Cidawolongwetan RT 01/10,BIRU,KEC. MAJALAYA,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.0463,107.7269
Majalaya,60707788,MIS AL-MUKARROMAH,Kp. Biru Rt 02/04,BIRU,KEC. MAJALAYA,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.0509,107.7328
Majalaya,69982926,MIS AL-MUSTHOFA,KP. LEBAK WANGI,WANGISAGARA,KEC. MAJALAYA,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.070208276,107.7427043
Majalaya,60707789,MIS AS-SALAM MAJALAYA,Kp. Lembangsari Rt. 02/14,PADAULUN,KEC. MAJALAYA,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.1024,107.704
Majalaya,60707790,MIS AT-TAQWA,Kp. Cisapi Rt. 02/09,BIRU,KEC. MAJALAYA,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.0556,107.721
Majalaya,69854152,MIS BAITUL AZIZ,Kp. Sukahaji Rt.01 Rw 08,NEGLASARI,KEC. MAJALAYA,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.0809,107.7241
Majalaya,69854153,MIS DARUTAQWA,KP. PUJA RT.01/09,BOJONG,KEC. MAJALAYA,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.017473,107.75845
Majalaya,60707761,MIS TERPADU BAITUL HIKMAH,Kp. Kubang Rt 01/01,BOJONG,KEC. MAJALAYA,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.0685,107.6893
Majalaya,60707791,MIS WASILATUL AMANAH PRIMA,Kp. Pasir Luhur RT 04/10,WANGISAGARA,KEC. MAJALAYA,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MI,DIKDAS,-7.0733,107.7352
Majalaya,60727370,MTSS AL- MUAWANAH,Kp. Cidawolong Iv Rt. 01/15,BOJONG,KEC. MAJALAYA,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.0535,107.719
Majalaya,20278128,MTSS AN-NAMIROH,Kp. Pasirkoang Jl Cidawolong Rt 02/12,PADAMULYA,KEC. MAJALAYA,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.0378,107.92
Majalaya,20278130,MTSS AS-SALAM,Jl. Lembangsari Rt.02 Rw.14,NEGLASARI,KEC. MAJALAYA,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.0517,107.7655
Majalaya,20278129,MTSS ASH-SHOFA,Kp Biru Rt 02/04,BIRU,KEC. MAJALAYA,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.0509,107.7328
Majalaya,60727371,MTSS BAITUL AZIZ,Jl. Pesantren Baitul Aziz No.44,NEGLASARI,KEC. MAJALAYA,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.081,107.724
Majalaya,69983309,MTSS PLUS MIFTAHUL KHOER,KP. RANCASAAR RT. 01/16,-,KEC. MAJALAYA,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.056124414010295,107.71848534144044
Majalaya,20278132,MTSS PRIMA,Kp. Pasir Luhur Rt 04/10,WANGISAGARA,KEC. MAJALAYA,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.009928,107.736804
Majalaya,20278131,MTSS YPS MAJALAYA,Jl. Balekambang N0.191,SUKAMAJU,KEC. MAJALAYA,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.0546,107.7574
Majalaya,69927349,MTsSAl-Amin,Kp. Tanjung Rt.04/16 Ds. Biru,BIRU,KEC. MAJALAYA,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,MTs,DIKDAS,-7.0631,107.718
Majalaya,20206673,SD AL-GHOZALI,Cangkuang Rt 01 Rw 07,BIRU,KEC. MAJALAYA,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SD,DIKDAS,-7.0575,107.7289
Majalaya,20228185,SD BINA MUSLIMIN,Jl. Cidawolong,BIRU,KEC. MAJALAYA,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SD,DIKDAS,-7.0517,107.7193
Majalaya,20206646,SD MUHAMMADIYAH MAJALAYA,Jl. Babakan,MAJASETRA,KEC. MAJALAYA,KAB. BANDUNG,PROV. JAWA BARAT,SWASTA,SD,DIKDAS,-7.0388,107.7551
